Name,Price,Producer,MPN,EAN,UPC,Watt,Size,Efficiency Rating,Product Page
Seasonic X-650,$105.48 USD,Seasonic,SS-650KM3,0320127544066,4711173870722,650 W,ATX,80 Plus Gold,https://www.amazon.ca/SeaSonic-650W-Power-Supply-SS-650KM3/dp/B002VA7RPS?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B002VA7RPS
Seasonic X-850,,Seasonic,SS-850KM3,0112039986337,801049966322,850 W,ATX,80 Plus Gold,
Seasonic X-Series,,Seasonic,SS-850KM F3,4711173871002,,850 W,ATX,80 Plus Gold,
Seasonic X-Series,,Seasonic,SS-650KM3 F3,4711173870722,,650 W,ATX,80 Plus Gold,
Seasonic X-Series,,Seasonic,SS-750KM3 F3,4711173870739,4711173870739,750 W,ATX,80 Plus Gold,
Silentmaxx Fanless II,,Silentmaxx,TS-500P14FG,4045903060672,,500 W,ATX,80 Plus Platinum,
Silverstone DA850-G,,Silverstone,DA850-G,4710679811130,,850 W,ATX,80 PLUS Gold,
Silverstone externes für Mini-STX Systeme 19V,,Silverstone,SST-AD120-STX,4710007224649,,120 W,external,,
SilverStone NJ700 80 PLUS Titanium,,Silverstone,SST-NJ700,4710679810386,,700 W,ATX,80 PLUS Titanium,
SilverStone SST-DA1650-G Decathalon Series 80 PLUS Gold,,Silverstone,SST-DA1650-G,4710007229897,,1650 W,ATX,80 PLUS Gold,
Silverstone SST-ET500-ARGB,,Silverstone,SST-ET500-ARGB,4710007229460,,500 W,ATX,80 PLUS Bronze,
Silverstone SST-ET550-B v1.2 ATX,,Silverstone,SST-ET550-B v1.2,4710679810775,,550 W,ATX,80 PLUS Bronze,
SilverStone SST-ET650-B v1.4 Strider Essential Series 80 PLUS Bronze,,Silverstone,SST-ET650-B v 1.4,4710679810782,,650 W,ATX,80 PLUS Bronze,
SilverStone SST-ET750-B v1.1 Strider Essential Series 80 PLUS Bronze,,Silverstone,SST-ET750-B v1.1,4710679810799,,750 W,ATX,80 PLUS Bronze,
SilverStone SST-EX500-B Extreme SFX,,Silverstone,SST-EX500-B,4710679810614,,500 W,SFX,80 PLUS Bronze,
SilverStone SST-EX850R-PM Extreme SFX,,Silverstone,SST-EX850R-PM,4710679815664,,850 W,SFX,,
SilverStone SST-FX350-G Flex Series 80 PLUS Gold,$90.82 USD,Silverstone,SST-FX350-G,4710007225912,844761017897,350 W,ATX,80 PLUS Gold,https://www.amazon.ca/dp/B07QGMX5DW?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
SilverStone SST-FX600-PT FX600 Platinum,,Silverstone,SST-FX600-PT,4710679813813,,600 W,Flex-ATX,80 PLUS Platinum,
Silverstone SST-GM1000-2UG V2 redundantes 2HE-,,Silverstone,SST-GM1000-2UG-V2,4710679813806,,1000 W,ATX,,
SilverStone SST-GM400-1UB Gemini Series - 2x 400 Watt,,Silverstone,SST-GM400-1UB,4710679815015,,400 W,redundantes Netzteil,,
Silverstone SST-GM400-S Gemini Series redundantes,,Silverstone,SST-GM400-S,4710007222164,,400 W,redundant,80 PLUS Silver,
Silverstone SST-GM500-G Gemini Series redundantes,,Silverstone,SST-GM500-G,4710007222157,,500 W,redundant,80 PLUS Gold,
Silverstone SST-GM600-2UG - 2x 600 Watt,,Silverstone,SST-GM600-2UG,4710007228562,,600 W,redundant,,
Silverstone SST-GM600-2UG V2 redundantes 2HE-,,Silverstone,SST-GM600-2UG-V2,4710679813783,,600 W,ATX,,
Silverstone SST-GM600-G Gemini Series redundantes,,Silverstone,SST-GM600-G,4710007222140,,600 W,redundant,80 PLUS Gold,
Silverstone SST-GM800-2UG - 2x 800 Watt,,Silverstone,SST-GM800-2UG,4710007228579,,800 W,redundant,,
Silverstone SST-GM800-2UG V2 redundantes 2HE-,,Silverstone,SST-GM800-2UG-V2,4710679813790,,800 W,ATX,,
SilverStone SST-HA850R-PM - Cybenetics Platinum,,Silverstone,SST-HA850R-PM,4710679811628,,850 W,ATX,,
Silverstone SST-NJ450-SXL Nightjar-Series,$163.66 USD,Silverstone,SST-NJ450-SXL,4710007226186,,450 W,"ATX, SFX-L",80 PLUS Platinum,https://www.amazon.ca/SilverStone-Technology-SST-NJ450-SXL-Fanless-Platinum/dp/B07F6JZ9NQ?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07F6JZ9NQ
Silverstone SST-NJ520 Nightjar-Series,,Silverstone,SST-NJ520,4710007221037,,520 W,ATX,80 Plus Platinum,
Silverstone SST-ST1000-G Strider Evolution v2.0 Gold Series,,Silverstone,SST-ST1000-G Evo v2.0,4710713968066,,1000 W,ATX,80 Plus Gold,
Silverstone SST-ST1000-P Strider,,Silverstone,SST-ST1000-P,4710713966499,,1000 W,ATX,80 Plus Silver,
Silverstone SST-ST1000-PT Strider 80 PLUS Platinum,,Silverstone,SST-ST1000-PT,4710007223253,,1000 W,ATX,80 PLUS Platinum,
SilverStone SST-ST1000-PTS Strider Platinum Series 80 PLUS Platinum,$268.19 USD,Silverstone,SST-ST1000-PTS,4710007226575,844761016579,1000 W,ATX,80 PLUS Platinum,https://www.amazon.ca/dp/B07N4RZRPY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Silverstone SST-ST1100-TI Strider 80 PLUS Titanium modular - 1.100 Watt,,Silverstone,SST-ST1100-TI,4710007225226,,1100 W,ATX,80 PLUS Titanium,
Silverstone SST-ST1200-G Strider Evolution Gold Series,,Silverstone,SST-ST1200-G Evo,4710713968073,,1200 W,ATX,80 Plus Gold,
Silverstone SST-ST1200-PT Strider 80 PLUS Platinum,,Silverstone,SST-ST1200-PT,4710007223246,,1200 W,ATX,80 PLUS Platinum,
SilverStone SST-ST1200-PTS Strider Platinum Series 80 PLUS Platinum,$261.13 USD,Silverstone,SST-ST1200-PTS,4710007226582,844761016586,1200 W,ATX,80 PLUS Platinum,https://www.amazon.ca/dp/B07N4QD7RM?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Silverstone SST-ST1300-TI Strider 80 PLUS Titanium modular - 1.300 Watt,,Silverstone,SST-ST1300-TI,4710007225233,,1300 W,ATX,80 PLUS Titanium,
Silverstone SST-ST1300-TI v 2.0 Strider 80 PLUS Titanium,,Silverstone,SST-ST1300-TI v 2.0,4710007226292,,1300 W,ATX,80 PLUS Titanium,
Silverstone SST-ST1500-GS Strider Gold Series vollmodular,,Silverstone,SST-ST1500-GS,4710007221303,,1500 W,ATX,80 PLUS Gold,
Silverstone SST-ST1500-TI Strider 80 PLUS Titanium modular,,Silverstone,SST-ST1500-TI,4710007225240,,1500 W,ATX,80 PLUS Titanium,
Silverstone SST-ST1500-TI v1.1,,Silverstone,SST-ST1500-TI v1.1,4710007226308,,1500 W,ATX,80 PLUS Titanium,
Silverstone SST-ST30SF V2.0 Strider SFX Bronze,,Silverstone,SST-ST30SF v 2.0,4710007224304,,300 W,SFX,80 PLUS Bronze,
Silverstone SST-ST40F-ES230 Strider Essential Series,,Silverstone,SST-ST40F-ES230,4710007223383,,400 W,ATX,80 PLUS,
Silverstone SST-ST40F-ESB Strider Essential Series Bronze,,Silverstone,SST-ST40F-ESB,4710007221693,,400 W,ATX,80 PLUS Bronze,
Silverstone SST-ST45SF V3.0 80 PLUS Bronze SFX,,Silverstone,SST-ST45SF v 3.0,4710007224298,,450 W,SFX,80 PLUS Bronze,
Silverstone SST-ST45SF-G V2.0 Strider Serie SFX Gold,$115.42 USD,Silverstone,SST-ST45SF-G V2.0,4710713968820,844761008826,450 W,SFX,80 Plus Gold,https://www.amazon.ca/dp/B008VQ2Y4K?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Silverstone SST-ST50F-ES230 v2.0 Strider Essential Series,,Silverstone,SST-ST50F-ES230 v2.0,4710007220221,,500 W,ATX,80 PLUS,
Silverstone SST-ST50F-ESB Strider Essential Series Bronze,,Silverstone,SST-ST50F-ESB,4710007221709,,500 W,ATX,80 PLUS Bronze,
Silverstone SST-ST50F-ESG Strider Essential Series Gold,,Silverstone,SST-ST50F-ESG,4710007220740,,500 W,ATX,80 PLUS Gold,
Silverstone SST-ST50F-PB Strider Plus Bronze modular,,Silverstone,SST-ST50F-PB,4710007221716,,500 W,ATX,80 PLUS Bronze,
Silverstone SST-ST55F-G V2.0 Strider Gold Series,,Silverstone,SST-ST55F-G v 2.0,4710713969254,,550 W,ATX,80 Plus Gold,
SilverStone SST-ST55F-PB Strider Plus Series 80 PLUS Bronze,,Silverstone,SST-ST55F-PB,4710007226902,,550 W,ATX,80 PLUS Bronze,
Silverstone SST-ST55F-PT Strider 80 PLUS Platinum,,Silverstone,SST-ST55F-PT,4710007222317,,550 W,ATX,80 PLUS Platinum,
Silverstone SST-ST55GF,,Silverstone,SST-ST55GF,4710713965362,,550 W,redundant,,
Silverstone SST-ST60F-ES230 Strider Essential Series,,Silverstone,SST-ST60F-ES230,4710007223321,,600 W,ATX,80 PLUS,
Silverstone SST-ST60F-ESB Strider Essential Series Bronze,,Silverstone,SST-ST60F-ESB v 2.1,4710007220924,,600 W,ATX,80 PLUS Bronze,
Silverstone SST-ST60F-ESG Strider Essential Series Gold,,Silverstone,SST-ST60F-ESG,4710007220757,,600 W,ATX,80 PLUS Gold,
"Silverstone SST-ST60F-PB modular, Strider 80 PLUS Bronze",,Silverstone,SST-ST60F-PB,4710007221723,,600 W,ATX,80 PLUS Bronze,
Silverstone SST-ST60F-TI Strider 80 PLUS Titanium modular,,Silverstone,SST-ST60F-TI,4710007222850,,600 W,ATX,80 PLUS Titanium,
SilverStone SST-ST65F-ES230 Strider Essential Series 80 PLUS,,Silverstone,SST-ST65F-ES230,4710007227015,,650 W,ATX,80 PLUS,
Silverstone SST-ST65F-G Strider Gold Series,,Silverstone,SST-ST65F-G,4710713969261,,650 W,ATX,80 Plus Gold,
SilverStone SST-ST65F-GS v 1.1 Strider Gold S Series 80 PLUS Gold,,Silverstone,SST-ST65F-GS v 1.1,4710679810942,,650 W,ATX,80 PLUS Gold,
SilverStone SST-ST65F-PB Strider Plus Series 80 PLUS Bronze,,Silverstone,SST-ST65F-PB,4710007226919,,650 W,ATX,80 PLUS Bronze,
Silverstone SST-ST65F-PT Strider 80 PLUS Platinum,,Silverstone,SST-ST65F-PT,4710007222300,,650 W,ATX,80 PLUS Platinum,
Silverstone SST-ST70F-ES230 Strider Essential Series,,Silverstone,SST-ST70F-ES230,4710007223338,,700 W,ATX,80 PLUS,
Silverstone SST-ST70F-ESB Strider Essential Series Bronze,,Silverstone,SST-ST70F-ESB,4710007220931,,700 W,ATX,80 PLUS Bronze,
Silverstone SST-ST70F-ESG Strider Essential Series Gold,,Silverstone,SST-ST70F-ESG,4710007220764,,700 W,ATX,80 PLUS Gold,
"Silverstone SST-ST70F-PB modular, Strider 80 PLUS Bronze",,Silverstone,SST-ST70F-PB,4710007221730,,700 W,ATX,80 PLUS Bronze,
Silverstone SST-ST70F-TI Strider 80 PLUS Titanium modular,,Silverstone,SST-ST70F-TI,4710007222867,,700 W,ATX,80 PLUS Titanium,
Silverstone SST-ST75F-GS Strider Gold Series,,Silverstone,SST-ST75F-GS,4710007220504,,750 W,ATX,80 Plus Gold,
Silverstone SST-ST75F-GS v 3.1 Strider,,Silverstone,SST-ST75F-GS v 3.1,4710679814315,,750 W,ATX,80 PLUS Gold,
Silverstone SST-ST75F-P Strider Plus,,Silverstone,SST-ST75F-P,4710713966512,,750 W,ATX,80 PLUS Silver,
SilverStone SST-ST75F-PB Strider Plus Series 80 PLUS Bronze,,Silverstone,SST-ST75F-PB,4710007226926,,750 W,ATX,80 PLUS Bronze,
Silverstone SST-ST75F-PT Strider 80 PLUS Platinum,,Silverstone,SST-ST75F-PT,4710007222294,,750 W,ATX,80 PLUS Platinum,
Silverstone SST-ST80F-TI Strider 80 PLUS Titanium modular,,Silverstone,SST-ST80F-TI,4710007222874,,800 W,ATX,80 PLUS Titanium,
Silverstone SST-ST85F-GS Strider Gold Series,,Silverstone,SST-ST85F-GS,4710007220511,,850 W,ATX,80 PLUS Gold,
Silverstone SST-ST85F-P Strider Plus,,Silverstone,SST-ST85F-P,4710713966505,,850 W,ATX,80 Plus Silver,
Silverstone SST-ST85F-PT Strider 80 PLUS Platinum,,Silverstone,SST-ST85F-PT,4710007223260,,850 W,ATX,80 PLUS Platinum,
Silverstone SST-SX300-B SFX,,Silverstone,SST-SX300-B,4710007227923,,300 W,SFX,80 PLUS Bronze,
SilverStone SST-SX450-B SFX Series,,Silverstone,SST-SX450-B,4710007227930,,450 W,SFX,80 PLUS Bronze,
Silverstone SST-SX500-G SFX 80 PLUS Gold,$92.3 USD,Silverstone,SST-SX500-G,4710007225332,,500 W,SFX,80 PLUS Gold,https://www.amazon.ca/SilverStone-Technology-SST-SX500-G-Improved-Capacitors/dp/B075M5FRQS?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B075M5FRQS
Silverstone SST-SX500-G v1.1 SFX,,Silverstone,SST-SX500-G v1.1,4710679810898,,500 W,SFX,80 PLUS Gold,
Silverstone SST-SX500-LG v2.1 SFX-L,,Silverstone,SST-SX500-LG v2.1,4710679810881,,500 W,SFX-L,80 PLUS Gold,
Silverstone SST-SX550 SFX 80 PLUS Gold,,Silverstone,SST-SX550,4710007222805,,550 W,SFX,80 PLUS Gold,
Silverstone SST-SX650-G SFX 80 PLUS Gold,$133.66 USD,Silverstone,SST-SX650-G,4710007225349,,650 W,SFX,80 PLUS Gold,https://www.amazon.ca/SilverStone-Technology-SST-SX650-G-Improved-Capacitors/dp/B075M5T9Q8?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B075M5T9Q8
Silverstone SST-SX700-G v1.1 SFX,,Silverstone,SST-SX700-G v1.1,4710679810911,,700 W,SFX,80 PLUS Gold,
Silverstone SST-SX700-LPT SFX-L 80 PLUS Platinum,,Silverstone,SST-SX700-LPT,4710007223277,,700 W,SFX-L,80 PLUS Platinum,
Silverstone SST-SX700-LPT v1.1 SFX-L,,Silverstone,SST-SX700-LPT v1.1,4710679810928,,700 W,SFX-L,80 PLUS Platinum,
Silverstone SST-SX700-PT SFX,,Silverstone,SST-SX700-PT,4710007227497,,700 W,SFX,80 PLUS Platinum,
SilverStone SST-SX750-G 80 PLUS Gold,,Silverstone,SST-SX750-G,4710679813820,,750 W,SFX,80 PLUS Gold,
Silverstone SST-SX750-PT V.1.1 SFX,,Silverstone,SST-SX750-PT v1.1,4710679810201,,750 W,SFX,80 PLUS Platinum,
"Silverstone SST-TX300 TFX, 80 PLUS Bronze",,Silverstone,SST-TX300,4710007224571,,300 W,TFX,80 PLUS Bronze,
SilverStone SST-TX500-G TFX,$209.93 USD,Silverstone,SST-TX500-G,4710679810454,844761020453,500 W,TFX,80 PLUS Gold,https://www.amazon.ca/dp/B08WT6WCCQ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Silverstone SST-TX700-G TFX,,Silverstone,SST-TX700-G,4710679810461,,700 W,TFX,80 PLUS Gold,
SilverStone ST500P,,Silverstone,SST-ST500P,4710679811369,844761021368,500 W,ATX,80 PLUS,
Silverstone ST600P,,Silverstone,SST-ST600P,4710679811376,,600 W,ATX,80 PLUS,
Silverstone ST700P,,Silverstone,SST-ST700P,4710679811383,,700 W,ATX,80 PLUS,
Streacom ST-NANO120,,Streacom,ST-NANO120,8718469090556,,120 W,external,,
Streacom ST-NANO150,,Streacom,ST-NANO150,8718469090549,,150 W,,,
Streacom ST-NANO160,,Streacom,ST-NANO160,8718469090563,,160 W,external,,
Streacom ST-NANO90 HTPC-,,Streacom,ST-NANO90,8718469091423,,90 W,"extern, sonstige",,
Streacom ZeroFlex 240,,Streacom,ST-ZF240,8718469090501,,240 W,misc,,
Super Flower Golden Green HX,,Super Flower,SF-750P14XE (HX),4711213443237,,750 W,ATX,80 Plus Gold,
Super Flower Golden Green HX,,Super Flower,SF-650P14XE (HX),4711213443220,,650 W,ATX,80 Plus Gold,
Super Flower Golden Green HX,,Super Flower,SF-350P14XE (HX),4711213443213,,350 W,ATX,80 Plus Gold,
Super Flower Golden Silent,,Super Flower,SF-500P14FG,4711213441998,,500 W,ATX,80 Plus Platinum,
Super Flower Leadex,,Super Flower,SF-1300F14MG black,4711213443121,,1300 W,ATX,80 Plus Gold,
Super Flower Leadex,,Super Flower,SF-1000F14MP white,4711213442896,,1000 W,ATX,80 Plus Platinum,
Super Flower Leadex,,Super Flower,SF-1000F14MG white,4711213443282,,1000 W,ATX,80 Plus Gold,
Super Flower Leadex,,Super Flower,SF-1200F14MP white,4711213443084,,1200 W,ATX,80 Plus Platinum,
Super Flower Leadex,,Super Flower,SF-850F14MG white,4711213443442,,850 W,ATX,80 Plus Gold,
Super Flower Leadex,,Super Flower,SF-1000F14MG black,4711213443060,,1000 W,ATX,80 Plus Gold,
Super Flower Leadex,,Super Flower,SF-850F14MP(SL),4711213444296,,850 W,ATX,80 Plus Platinum,
Super Flower Leadex,,Super Flower,SF-550F14MG white,4711213444166,,550 W,ATX,80 Plus Gold,
Super Flower Leadex,,Super Flower,SF-550F14MG black,4711213443169,,550 W,ATX,80 Plus Gold,
Super Flower Leadex,,Super Flower,SF-750F14MP white,4711213443107,,750 W,ATX,80 Plus Platinum,
Super Flower Leadex,,Super Flower,SF-850F14MP black,4711213443497,,850 W,ATX,80 Plus Platinum,
Super Flower Leadex,,Super Flower,SF-1000F14MP black,4711213443176,,1000 W,ATX,80 Plus Platinum,
Super Flower Leadex,,Super Flower,SF-550F14MP white,4711213444197,,550 W,ATX,80 Plus Platinum,
Super Flower Leadex,,Super Flower,SF-550F14MP black,4711213444135,,550 W,ATX,80 Plus Platinum,
Super Flower Leadex,,Super Flower,SF-550F14MG(SL),4711213444272,,550 W,ATX,80 Plus Gold,
Super Flower Leadex,,Super Flower,SF-750F14MP black,4711213443695,,750 W,ATX,80 Plus Platinum,
Super Flower Leadex 80 PLUS Gold,,Super Flower,SF-1600F14HG(BK),4711213443626,,1600 W,ATX,80 PLUS Gold,
Super Flower Leadex 80 PLUS Platinum,,Super Flower,SF-1200F14MP black,4711213443183,,1200 W,ATX,80 PLUS Platinum,
Super Flower Leadex 80 PLUS Platinum,,Super Flower,SF-1600F14HP(BK),4711213443688,,1600 W,ATX,80 PLUS Platinum,
Super Flower Leadex 80 PLUS Platinum 8Pack Edt.,,Super Flower,SF-2000F14HP(BK),4711213443640,,2000 W,ATX,80 PLUS Platinum,
Super Flower Leadex 80 PLUS Titanium,,Super Flower,SF-750F14HT,4711213443794,,750 W,ATX,80 PLUS Titanium,
Super Flower Leadex 80 PLUS Titanium,,Super Flower,SF-1000F14HT,4711213443756,,1000 W,ATX,80 PLUS Titanium,
Super Flower Leadex 80 PLUS Titanium,,Super Flower,SF-850F14HT,4711213443770,,850 W,ATX,80 PLUS Titanium,
Super Flower Leadex 80 PLUS Titanium,,Super Flower,SF-1600F14HT(BK),4711213443718,,1600 W,ATX,80 PLUS Titanium,
Super Flower Leadex II,,Super Flower,SF-1000F14EG(WH),4711213444647,,1000 W,ATX,80 Plus Gold,
Super Flower Leadex II,,Super Flower,SF-850F14EG(WH),4711213444630,,850 W,ATX,80 Plus Gold,
Super Flower Leadex II,,Super Flower,SF-850F14EG(BK),4711213444531,,850 W,ATX,80 Plus Gold,
Super Flower Leadex II 80 PLUS Gold,,Super Flower,SF-1200F14EG(WH),4711213444654,,1200 W,ATX,80 PLUS Gold,
Super Flower Leadex II 80 PLUS Gold,,Super Flower,SF-1000F14EG(BK),4711213444548,,1000 W,ATX,80 PLUS Gold,
Super Flower Leadex II 80 PLUS Gold,,Super Flower,SF-1200F14EG(BK),4711213444555,,1200 W,ATX,80 PLUS Gold,
Super Flower Leadex Platinum Special Edition,,Super Flower,SF-1000F14MP,4711213445996,,1000 W,ATX,80 PLUS Platinum,
Super Flower Leadex Platinum Special Edition 80 PLUS Platin,,Super Flower,SF-1200F14MP,4711213446153,,1200 W,ATX,80 PLUS Platinum,
Thermaltake Berlin,,Thermaltake,W0393RE,4716872052677,,630 W,ATX,80 Plus Bronze,
Thermaltake Cologne,,Thermaltake,W0394RE,4717964406170,,730 W,ATX,80 Plus Bronze,
Thermaltake Frankfurt,,Thermaltake,W0395RE,4717964406187,,830 W,ATX,80 Plus Bronze,
Thermaltake Hamburg,,Thermaltake,W0392RE,4716872052660,,530 W,ATX,80 Plus Bronze,
Thermaltake London,,Thermaltake,W0492RE,4717964394798,,550 W,ATX,80 Plus Gold,
Thermaltake Madrid,,Thermaltake,W0495RE,4717964406200,,850 W,ATX,80 Plus Gold,
Thermaltake Munich,,Thermaltake,W0391RE,4716872052653,,430 W,ATX,80 Plus Bronze,
Thermaltake Paris,,Thermaltake,W0493RE,4717964394804,,650 W,ATX,80 Plus Gold,
Thermaltake Rome,,Thermaltake,W0494RE,4717964406194,,750 W,ATX,80 Plus Gold,
Thermaltake Smart Pro RGB 80Plus Bronze modular,,Thermaltake,PS-SPR-0750FPCBEU-R,4717964407405,,750 W,ATX,80 Plus Bronze,
Thermaltake Smart Pro RGB 80Plus Bronze modular,$72.53 USD,Thermaltake,PS-SPR-0650FPCBEU-R,4717964407382,,650 W,ATX,80 Plus Bronze,https://www.amazon.ca/dp/B01N5LEHTS?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Thermaltake Smart Pro RGB 80Plus Bronze modular,$113.15 USD,Thermaltake,PS-SPR-0850FPCBEU-R,4717964407429,,850 W,ATX,80 Plus Bronze,https://www.amazon.ca/dp/B01N2ZU83P?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Thermaltake Smart SE,,Thermaltake,SPS-630MPCBEU,4713157529909,,630 W,ATX,,
Thermaltake Smart SE,,Thermaltake,SPS-530MPCBEU,4713157529893,,530 W,ATX,,
Thermaltake Toughpower DPS G 80 PLUS Platinum,,Thermaltake,PS-TPG-1200DPCPEU-P,4717964401694,,1200 W,ATX,80 PLUS Platinum,
Thermaltake Toughpower DPS G RGB 80Plus Gold,,Thermaltake,PS-TPG-0850DPCGEU-R,4717964405449,,850 W,ATX,80 Plus Gold,
Thermaltake Toughpower DPS G RGB 80Plus Gold,,Thermaltake,PS-TPG-0750DPCGEU-R,4717964405432,,750 W,ATX,80 Plus Gold,
Thermaltake Toughpower DPS G RGB 80Plus Gold,,Thermaltake,PS-TPG-0650DPCGEU-R,4717964405425,,650 W,ATX,80 Plus Gold,
Thermaltake Toughpower GF1 A-RGB 80 Plus Gold,,Thermaltake,PS-TPD-0650F3FAGE-1,4713227521277,,650 W,ATX,80 PLUS Gold,
Thermaltake Toughpower GF1 A-RGB 80 Plus Gold,,Thermaltake,PS-TPD-0750F3FAGE-1,4713227521291,,750 W,ATX,80 PLUS Gold,
Thermaltake Toughpower GF1 A-RGB 80 Plus Gold,,Thermaltake,PS-TPD-0850F3FAGE-1,4713227521314,,850 W,ATX,80 PLUS Gold,
Thermaltake Toughpower Grand RGB 80 PLUS Gold modular,$98.98 USD,Thermaltake,PS-TPG-0750FPCGEU-R,4717964406903,,750 W,ATX,80 PLUS Gold,https://www.amazon.ca/dp/B01N4C39AR?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Thermaltake Toughpower Grand RGB 80 PLUS Gold modular,$105.17 USD,Thermaltake,PS-TPG-0650FPCGEU-R,4717964406927,,650 W,ATX,80 PLUS Gold,https://www.amazon.ca/dp/B01N7GD5HN?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Thermaltake Toughpower Grand RGB 80 PLUS Gold modular,$147.97 USD,Thermaltake,PS-TPG-0850FPCGEU-R,4717964406880,,850 W,ATX,80 PLUS Gold,https://www.amazon.ca/dp/B01MQU6CWU?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Thermaltake Toughpower iRGB 80 PLUS Platinum,,Thermaltake,PS-TPI-1200F2FDPE-1,4711246870321,,1200 W,ATX,80 PLUS Platinum,
Thermaltake Toughpower iRGB 80 PLUS Platinum,,Thermaltake,PS-TPI-1050F2FDPE-1,4711246870307,,1050 W,ATX,80 PLUS Platinum,
Thermaltake Toughpower iRGB 80 PLUS Titanium,,Thermaltake,PS-TPI-1250DPCTEU-T,4717964409867,,1250 W,ATX,80 PLUS Titanium,
Thermaltake Toughpower PF1 A-RGB 80 Plus Platinum,,Thermaltake,PS-TPD-0850F3FAPE-1,4713227520560,,850 W,ATX,80 PLUS Platinum,
Thermaltake Toughpower PF1 A-RGB 80 Plus Platinum,,Thermaltake,PS-TPD-1200F3FAPE-1,4713227520607,,1200 W,ATX,80 PLUS Platinum,
Thermaltake Toughpower PF1 A-RGB 80 Plus Platinum,,Thermaltake,PS-TPD-1050F3FAPE-1,4713227520584,,1050 W,ATX,80 PLUS Platinum,
Thermaltake TR2 S,,Thermaltake,PS-TRS-0600NPCWEU-2,4717964401892,,600 W,ATX,80 Plus,
Thermaltake TR2 S,$40.61 USD,Thermaltake,PS-TRS-0700NPCWEU-2,4717964401908,,700 W,ATX,80 Plus,https://www.amazon.ca/dp/B014W3EMAO?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Thermaltake TR2 S 80 PLUS,,Thermaltake,PS-TRS-0500NPCWEU-2,4717964401779,,500 W,ATX,80 PLUS,
XFX Black Edition,,XFX,P1-1050-BEFX,0778656055605,,1050 W,ATX,80 Plus Gold,
XFX Black Edition,,XFX,P1-750B-BEFX,0778656058804,,750 W,ATX,80 Plus Gold,
XFX Black Edition,,XFX,P1-850B-BEFX,0778656058811,,850 W,ATX,80 Plus Gold,
XFX Core Edition PRO V2,,XFX,P1-450S-X2B9,0778656055889,,450 W,ATX,80 Plus Bronze,
XFX PRO1000W Black Edition Full Modular,$267.26 USD,XFX,P1-1000-BELX,0778656055636,,1000 W,ATX,80 Plus Platinum,https://www.amazon.ca/1000w-Black-Modular-80plus-Platinum/dp/B0067G6PA0?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0067G6PA0
XFX TS-Series Single Rail,,XFX,P1-750G-TS3X,0778656065543,,750 W,ATX,80 Plus Gold,
XFX TS-Series Single Rail,,XFX,P1-550G-TS3X,0778656063051,,550 W,ATX,80 Plus Gold,
XFX TS-Series Single Rail,,XFX,P1-650G-TS3X,0778656065536,,650 W,ATX,80 Plus Gold,
XFX XT,,XFX,P1-600B-XTFR,0778656069251,,600 W,ATX,80 Plus Bronze,
XFX XT,,XFX,P1-500B-XTFR,0778656069244,,500 W,ATX,80 Plus Bronze,
XFX XT,,XFX,P1-400B-XTFR,0778656069237,,400 W,ATX,80 Plus Bronze,
XFX XTR Series,,XFX,P1-550B-BEFX,0778656065871,,550 W,ATX,80 Plus Gold,
XFX XTS Fanless Series,,XFX,P1-520F-XTSX,0778656066182,,520 W,ATX,80 Plus Platinum,
XFX XTS Fanless Series,,XFX,P1-460F-XTSX,0778656066175,,460 W,ATX,80 Plus Platinum,
XFX XXX Edition Pro,,XFX,P1-850X-XXB9,0778656057913,,850 W,ATX,80 Plus Bronze,
Xigmatek Maverick,,Xigmatek,EN6534,4712477316534,,400 W,ATX,80 Plus Bronze,
Xilence Performance A+,,Xilence,XN064,4044953500466,,830 W,ATX,80 Plus Bronze,
Xilence Performance A+,,Xilence,XN061,4044953500435,,530 W,ATX,80 Plus Bronze,
Xilence Performance A+,,Xilence,XN063,4044953500459,,730 W,ATX,80 Plus Bronze,
Xilence Performance A+,,Xilence,XN060,4044953500428,,430 W,ATX,80 Plus Bronze,
