Entity,Code,Day,cumulative_estimated_daily_excess_deaths,Total confirmed deaths due to COVID-19,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot
Africa,,2022-05-22,,254682,,
Africa,,2022-05-29,,254943,,
Africa,,2022-06-05,,255189,,
Africa,,2022-06-12,,255419,,
Africa,,2022-06-19,,255667,,
Africa,,2022-06-26,,255917,,
Africa,,2022-07-03,,256094,,
Africa,,2022-07-10,,256342,,
Africa,,2022-07-17,,256574,,
Africa,,2022-07-24,,256826,,
Africa,,2022-07-31,,257054,,
Africa,,2022-08-07,,257191,,
Africa,,2022-08-14,,257297,,
Africa,,2022-08-21,,257467,,
Africa,,2022-08-28,,257554,,
Africa,,2022-09-04,,257621,,
Africa,,2022-09-11,,257694,,
Africa,,2022-09-18,,257762,,
Africa,,2022-09-25,,257805,,
Africa,,2022-10-02,,257846,,
Africa,,2022-10-09,,257880,,
Africa,,2022-10-16,,257943,,
Africa,,2022-10-23,,257977,,
Africa,,2022-10-30,,258043,,
Africa,,2022-11-06,,258111,,
Africa,,2022-11-13,,258140,,
Africa,,2022-11-20,,258194,,
Africa,,2022-11-27,,258251,,
Africa,,2022-12-04,,258302,,
Africa,,2022-12-11,,258414,,
Africa,,2022-12-18,,258454,,
Africa,,2022-12-25,,258487,,
Africa,,2023-01-01,,258511,,
Africa,,2023-01-08,,258529,,
Africa,,2023-01-15,,258557,,
Africa,,2023-01-22,,258618,,
Africa,,2023-01-29,,258650,,
Africa,,2023-02-05,,258681,,
Africa,,2023-02-12,,258701,,
Africa,,2023-02-19,,258722,,
Africa,,2023-02-26,,258740,,
Africa,,2023-03-05,,258758,,
Africa,,2023-03-12,,258779,,
Africa,,2023-03-19,,258797,,
Africa,,2023-03-26,,258821,,
Africa,,2023-04-02,,258835,,
Africa,,2023-04-09,,258844,,
Africa,,2023-04-16,,258867,,
Africa,,2023-04-23,,258882,,
Africa,,2023-04-30,,258899,,
Africa,,2023-05-07,,258918,,
Africa,,2023-05-14,,258934,,
Africa,,2023-05-21,,258941,,
Africa,,2023-05-28,,258949,,
Africa,,2023-06-04,,258958,,
Africa,,2023-06-11,,258964,,
Africa,,2023-06-18,,258977,,
Africa,,2023-06-25,,258986,,
Africa,,2023-07-02,,258989,,
Africa,,2023-07-09,,258993,,
Africa,,2023-07-16,,259000,,
Africa,,2023-07-23,,259002,,
Africa,,2023-07-30,,259004,,
Africa,,2023-08-06,,259005,,
Africa,,2023-08-13,,259012,,
Africa,,2023-08-20,,259015,,
Africa,,2023-08-27,,259017,,
Africa,,2023-09-03,,259017,,
Africa,,2023-09-10,,259018,,
Africa,,2023-09-17,,259020,,
Africa,,2023-09-24,,259023,,
Africa,,2023-10-01,,259024,,
Africa,,2023-10-08,,259033,,
Africa,,2023-10-15,,259034,,
Africa,,2023-10-22,,259035,,
Africa,,2023-10-29,,259036,,
Africa,,2023-11-05,,259038,,
Africa,,2023-11-12,,259043,,
Africa,,2023-11-19,,259049,,
Africa,,2023-11-26,,259054,,
Africa,,2023-12-03,,259057,,
Africa,,2023-12-10,,259059,,
Africa,,2023-12-17,,259060,,
Africa,,2023-12-24,,259061,,
Africa,,2023-12-31,,259063,,
Albania,ALB,2020-01-01,0,,0,0
Albania,ALB,2020-01-06,0,,0,0
Albania,ALB,2020-01-13,0,,0,0
Albania,ALB,2020-01-20,0,,0,0
Albania,ALB,2020-01-27,-44.117,,-44.117,-44.117
Albania,ALB,2020-02-03,-42.002125,,-42.002125,-42.002125
Albania,ALB,2020-02-10,-39.887245,,-39.887245,-39.887245
Albania,ALB,2020-02-17,-37.77237,,-37.77237,-37.77237
Albania,ALB,2020-02-24,-35.657494,,-35.657494,-35.657494
Albania,ALB,2020-03-02,-26.952732,,-26.952732,-26.952732
Albania,ALB,2020-03-09,-18.247972,,-18.247972,-18.247972
Albania,ALB,2020-03-16,-9.543212,,-9.543212,-9.543212
Albania,ALB,2020-03-23,-0.83845145,,-0.83845145,-0.83845145
Albania,ALB,2020-03-30,7.8663087,,7.8663087,7.8663087
Albania,ALB,2020-04-06,26.97623,,26.97623,26.97623
Albania,ALB,2020-04-13,46.08615,,46.08615,46.08615
Albania,ALB,2020-04-20,65.196075,,65.196075,65.196075
Albania,ALB,2020-04-27,84.30599,,84.30599,84.30599
Albania,ALB,2020-05-04,113.83011,,113.83011,113.83011
Albania,ALB,2020-05-11,143.35422,,143.35422,143.35422
Albania,ALB,2020-05-18,172.87834,,172.87834,172.87834
Albania,ALB,2020-05-25,202.40245,,202.40245,202.40245
Albania,ALB,2020-06-01,243.67905,,243.67905,243.67905
Albania,ALB,2020-06-08,284.95563,,284.95563,284.95563
Albania,ALB,2020-06-15,326.2322,,326.2322,326.2322
Albania,ALB,2020-06-22,367.50882,,367.50882,367.50882
Albania,ALB,2020-06-29,408.7854,,408.7854,408.7854
Albania,ALB,2020-07-06,505.32886,,505.32886,505.32886
Albania,ALB,2020-07-13,601.8723,,601.8723,601.8723
Albania,ALB,2020-07-20,698.41583,,698.41583,698.41583
Albania,ALB,2020-07-27,794.9593,,794.9593,794.9593
Albania,ALB,2020-08-03,974.2834,,974.2834,974.2834
Albania,ALB,2020-08-10,1153.6075,,1153.6075,1153.6075
Albania,ALB,2020-08-17,1332.9316,,1332.9316,1332.9316
Albania,ALB,2020-08-24,1512.2557,,1512.2557,1512.2557
Albania,ALB,2020-08-31,1691.5798,,1691.5798,1691.5798
Albania,ALB,2020-09-07,1802.5764,,1802.5764,1802.5764
Albania,ALB,2020-09-14,1913.573,,1913.573,1913.573
Albania,ALB,2020-09-21,2024.5696,,2024.5696,2024.5696
Albania,ALB,2020-09-28,2135.5662,,2135.5662,2135.5662
Albania,ALB,2020-10-05,2308.2517,,2308.2517,2308.2517
Albania,ALB,2020-10-12,2480.937,,2480.937,2480.937
Albania,ALB,2020-10-19,2653.6223,,2653.6223,2653.6223
Albania,ALB,2020-10-26,2826.3079,,2826.3079,2826.3079
Albania,ALB,2020-11-02,3319.8777,,3319.8777,3319.8777
Albania,ALB,2020-11-09,3813.4478,,3813.4478,3813.4478
Albania,ALB,2020-11-16,4307.0176,,4307.0176,4307.0176
Albania,ALB,2020-11-23,4800.5874,,4800.5874,4800.5874
Albania,ALB,2020-11-30,5294.157,,5294.157,5294.157
Albania,ALB,2020-12-07,5547.4556,,5547.4556,5547.4556
Albania,ALB,2020-12-14,5800.754,,5800.754,5800.754
Albania,ALB,2020-12-21,6054.0522,,6054.0522,6054.0522
Albania,ALB,2020-12-28,6307.3506,,6307.3506,6307.3506
Albania,ALB,2021-01-04,6449.249,,6449.249,6449.249
Albania,ALB,2021-01-11,6591.148,,6591.148,6591.148
Albania,ALB,2021-01-18,6733.0464,,6733.0464,6733.0464
Albania,ALB,2021-01-25,6874.945,,6874.945,6874.945
Albania,ALB,2021-02-01,7335.1895,,7335.1895,7335.1895
Albania,ALB,2021-02-08,7795.4346,,7795.4346,7795.4346
Albania,ALB,2021-02-15,8255.679,,8255.679,8255.679
Albania,ALB,2021-02-22,8715.924,,8715.924,8715.924
Albania,ALB,2021-03-01,9054.935,,9054.935,9054.935
Albania,ALB,2021-03-08,9393.945,,9393.945,9393.945
Albania,ALB,2021-03-15,9732.956,,9732.956,9732.956
Albania,ALB,2021-03-22,10071.967,,10071.967,10071.967
Albania,ALB,2021-03-29,10410.978,,10410.978,10410.978
Albania,ALB,2021-04-05,10575.57,,10575.57,10575.57
Albania,ALB,2021-04-12,10740.163,,10740.163,10740.163
Albania,ALB,2021-04-19,10904.757,,10904.757,10904.757
Albania,ALB,2021-04-26,11069.35,,11069.35,11069.35
Albania,ALB,2021-05-03,11116.89,,11116.89,11116.89
Albania,ALB,2021-05-10,11164.43,,11164.43,11164.43
Albania,ALB,2021-05-17,11211.969,,11211.969,11211.969
Albania,ALB,2021-05-24,11259.509,,11259.509,11259.509
Albania,ALB,2021-05-31,11307.049,,11307.049,11307.049
Albania,ALB,2021-06-07,11360.342,,11360.342,11360.342
Albania,ALB,2021-06-14,11413.635,,11413.635,11413.635
Albania,ALB,2021-06-21,11466.928,,11466.928,11466.928
Albania,ALB,2021-06-28,11520.222,,11520.222,11520.222
Albania,ALB,2021-07-05,11540.619,,11540.619,11540.619
Albania,ALB,2021-07-12,11561.017,,11561.017,11561.017
Albania,ALB,2021-07-19,11581.415,,11581.415,11581.415
Albania,ALB,2021-07-26,11601.8125,,11601.8125,11601.8125
Albania,ALB,2021-08-02,11693.7,,11693.7,11693.7
Albania,ALB,2021-08-09,11785.589,,11785.589,11785.589
Albania,ALB,2021-08-16,11877.477,,11877.477,11877.477
Albania,ALB,2021-08-23,11969.364,,11969.364,11969.364
Albania,ALB,2021-08-30,12061.253,,12061.253,12061.253
Albania,ALB,2021-09-06,12296.499,,12296.499,12296.499
Albania,ALB,2021-09-13,12531.746,,12531.746,12531.746
Albania,ALB,2021-09-20,12766.992,,12766.992,12766.992
Albania,ALB,2021-09-27,13002.239,,13002.239,13002.239
Albania,ALB,2021-10-04,13212.134,,13212.134,13212.134
Albania,ALB,2021-10-11,13422.028,,13422.028,13422.028
Albania,ALB,2021-10-18,13631.923,,13631.923,13631.923
Albania,ALB,2021-10-25,13841.817,,13841.817,13841.817
Albania,ALB,2021-11-01,14022.837,,14022.837,14022.837
Albania,ALB,2021-11-08,14203.856,,14203.856,14203.856
Albania,ALB,2021-11-15,14384.877,,14384.877,14384.877
Albania,ALB,2021-11-22,14565.896,,14565.896,14565.896
Albania,ALB,2021-11-29,14746.916,,14746.916,14746.916
Albania,ALB,2021-12-06,14919.102,,14919.102,14919.102
Albania,ALB,2021-12-13,15091.286,,15091.286,15091.286
Albania,ALB,2021-12-20,15263.471,,15263.471,15263.471
Albania,ALB,2021-12-27,15435.656,,15435.656,15435.656
Albania,ALB,2022-01-03,15645.474,,15645.474,15645.474
Albania,ALB,2022-01-10,15855.291,,15855.291,15855.291
Albania,ALB,2022-01-17,16065.107,,16065.107,16065.107
Albania,ALB,2022-01-24,16274.925,,16274.925,16274.925
Albania,ALB,2022-01-31,16484.742,,16484.742,16484.742
Albania,ALB,2022-02-07,16691.72,,16691.72,16691.72
Albania,ALB,2022-02-14,16898.7,,16898.7,16898.7
Albania,ALB,2022-02-21,17105.676,,17105.676,17105.676
Albania,ALB,2022-02-28,17312.654,,17312.654,17312.654
Albania,ALB,2022-03-07,17302.52,,17302.52,17302.52
Albania,ALB,2022-03-14,17292.385,,17292.385,17292.385
Albania,ALB,2022-03-21,17282.25,,17282.25,17282.25
Albania,ALB,2022-03-28,17272.115,,17272.115,17272.115
Albania,ALB,2022-04-04,17272.559,,17272.559,17272.559
Albania,ALB,2022-04-11,17273,,17273,17273
Albania,ALB,2022-04-18,17273.443,,17273.443,17273.443
Albania,ALB,2022-04-25,17273.887,,17273.887,17273.887
Albania,ALB,2022-05-02,17278.475,,17278.475,17278.475
Albania,ALB,2022-05-09,17283.062,,17283.062,17283.062
Albania,ALB,2022-05-16,17287.65,,17287.65,17287.65
Albania,ALB,2022-05-23,17292.236,,17292.236,17292.236
Albania,ALB,2022-05-30,17296.824,,17296.824,17296.824
Albania,ALB,2022-06-06,17284.9,,17284.9,17284.9
Albania,ALB,2022-06-13,17272.979,,17272.979,17272.979
Albania,ALB,2022-06-20,17261.055,,17261.055,17261.055
Albania,ALB,2022-06-27,17249.13,,17249.13,17249.13
Albania,ALB,2022-07-04,17309.447,,17309.447,17309.447
Albania,ALB,2022-07-11,17369.764,,17369.764,17369.764
Albania,ALB,2022-07-18,17430.08,,17430.08,17430.08
Albania,ALB,2022-07-25,17490.396,,17490.396,17490.396
Albania,ALB,2022-08-01,17538.203,,17538.203,17538.203
Albania,ALB,2022-08-08,17586.012,,17586.012,17586.012
Albania,ALB,2022-08-15,17633.818,,17633.818,17633.818
Albania,ALB,2022-08-22,17681.625,,17681.625,17681.625
Albania,ALB,2022-08-29,17729.432,,17729.432,17729.432
Albania,ALB,2022-09-05,17677.328,,17677.328,17677.328
Albania,ALB,2022-09-12,17625.225,,17625.225,17625.225
Albania,ALB,2022-09-19,17573.121,,17573.121,17573.121
Albania,ALB,2022-09-26,17521.018,,17521.018,17521.018
Albania,ALB,2022-10-03,17531.701,,17531.701,17531.701
Albania,ALB,2022-10-10,17542.387,,17542.387,17542.387
Albania,ALB,2022-10-17,17553.07,,17553.07,17553.07
Albania,ALB,2022-10-24,17563.754,,17563.754,17563.754
Albania,ALB,2022-10-31,17574.44,,17574.44,17574.44
Albania,ALB,2022-11-07,17562.842,,17562.842,17562.842
Albania,ALB,2022-11-14,17551.246,,17551.246,17551.246
Albania,ALB,2022-11-21,17539.648,,17539.648,17539.648
Albania,ALB,2022-11-28,17528.05,,17528.05,17528.05
Albania,ALB,2022-12-05,17432.156,,17432.156,17432.156
Albania,ALB,2022-12-12,17336.26,,17336.26,17336.26
Albania,ALB,2022-12-19,17240.363,,17240.363,17240.363
Albania,ALB,2022-12-26,17144.467,,17144.467,17144.467
Albania,ALB,2023-01-02,17100.428,,17100.428,17100.428
Albania,ALB,2023-01-09,17056.39,,17056.39,17056.39
Albania,ALB,2023-01-16,17012.352,,17012.352,17012.352
Albania,ALB,2023-01-23,16968.314,,16968.314,16968.314
Albania,ALB,2023-01-30,16924.275,,16924.275,16924.275
Albania,ALB,2023-02-06,16917.738,,16917.738,16917.738
Albania,ALB,2023-02-13,16911.2,,16911.2,16911.2
Albania,ALB,2023-02-20,16904.66,,16904.66,16904.66
Albania,ALB,2023-02-27,16898.121,,16898.121,16898.121
Albania,ALB,2023-03-06,16802.809,,16802.809,16802.809
Albania,ALB,2023-03-13,16707.496,,16707.496,16707.496
Albania,ALB,2023-03-20,16612.182,,16612.182,16612.182
Albania,ALB,2023-03-27,16516.87,,16516.87,16516.87
Albania,ALB,2023-04-03,16481.809,,16537.705,16457.271
Albania,ALB,2023-04-10,16459.04,,16554.121,16414.951
Albania,ALB,2023-04-17,16438.97,,16582.09,16376.156
Albania,ALB,2023-04-24,16415.484,,16608.389,16331.066
Albania,ALB,2023-05-01,16402.84,,16633.719,16300.783
Albania,ALB,2023-05-08,16389.996,,16661.47,16268.558
Albania,ALB,2023-05-15,16377.976,,16690.54,16233.368
Albania,ALB,2023-05-22,16373.963,,16725.406,16203.582
Albania,ALB,2023-05-29,16355.637,,16750.094,16167.533
Albania,ALB,2023-06-05,16336.961,,16773.94,16130.686
Albania,ALB,2023-06-12,16310.347,,16796.5,16091.617
Albania,ALB,2023-06-19,16291.295,,16819.432,16051.135
Albania,ALB,2023-06-26,16268.467,,16843.285,16000.234
Albania,ALB,2023-07-03,16252.073,,16868.102,15964.178
Albania,ALB,2023-07-10,16242.158,,16892.846,15933.161
Albania,ALB,2023-07-17,16259.559,,16941.164,15923.928
Albania,ALB,2023-07-24,16272.976,,16985.014,15912.562
Albania,ALB,2023-07-31,16259.447,,17014.842,15875.132
Albania,ALB,2023-08-07,16239.005,,17043.79,15833.071
Albania,ALB,2023-08-14,16234.231,,17073.547,15800.764
Albania,ALB,2023-08-21,16244.224,,17114.23,15782.654
Albania,ALB,2023-08-28,16229.037,,17143.426,15746.777
Albania,ALB,2023-09-04,16212.079,,17169.324,15704.063
Albania,ALB,2023-09-11,16196.158,,17195.123,15675.29
Albania,ALB,2023-09-18,16182.028,,17220.209,15646.417
Albania,ALB,2023-09-25,16164.149,,17247.691,15615.96
Albania,ALB,2023-10-02,16141.455,,17273.262,15582.723
Albania,ALB,2023-10-09,16131.216,,17296.82,15552.262
Albania,ALB,2023-10-16,16105.253,,17318.43,15503.708
Albania,ALB,2023-10-23,16078.557,,17341.256,15456.976
Albania,ALB,2023-10-30,16050.249,,17364.207,15410.489
Albania,ALB,2023-11-06,16030.865,,17371.553,15383.451
Albania,ALB,2023-11-13,16011.482,,17352.371,15374.079
Albania,ALB,2023-11-18,16000.287,,17339.898,15365.758
Albania,ALB,2020-03-15,,1,,
Albania,ALB,2020-03-22,,2,,
Albania,ALB,2020-03-29,,8,,
Albania,ALB,2020-04-05,,17,,
Albania,ALB,2020-04-12,,23,,
Albania,ALB,2020-04-19,,26,,
Albania,ALB,2020-04-26,,27,,
Albania,ALB,2020-05-03,,31,,
Albania,ALB,2020-05-10,,31,,
Albania,ALB,2020-05-17,,31,,
Albania,ALB,2020-05-24,,31,,
Albania,ALB,2020-05-31,,33,,
Albania,ALB,2020-06-07,,33,,
Albania,ALB,2020-06-14,,36,,
Albania,ALB,2020-06-21,,42,,
Albania,ALB,2020-06-28,,51,,
Albania,ALB,2020-07-05,,72,,
Albania,ALB,2020-07-12,,85,,
Albania,ALB,2020-07-19,,107,,
Albania,ALB,2020-07-26,,128,,
Albania,ALB,2020-08-02,,157,,
Albania,ALB,2020-08-09,,189,,
Albania,ALB,2020-08-16,,219,,
Albania,ALB,2020-08-23,,240,,
Albania,ALB,2020-08-30,,271,,
Albania,ALB,2020-09-06,,306,,
Albania,ALB,2020-09-13,,327,,
Albania,ALB,2020-09-20,,353,,
Albania,ALB,2020-09-27,,373,,
Albania,ALB,2020-10-04,,389,,
Albania,ALB,2020-10-11,,413,,
Albania,ALB,2020-10-18,,443,,
Albania,ALB,2020-10-25,,469,,
Albania,ALB,2020-11-01,,502,,
Albania,ALB,2020-11-08,,549,,
Albania,ALB,2020-11-15,,605,,
Albania,ALB,2020-11-22,,672,,
Albania,ALB,2020-11-29,,771,,
Albania,ALB,2020-12-06,,870,,
Albania,ALB,2020-12-13,,977,,
Albania,ALB,2020-12-20,,1066,,
Albania,ALB,2020-12-27,,1134,,
Albania,ALB,2021-01-03,,1186,,
Albania,ALB,2021-01-10,,1230,,
Albania,ALB,2021-01-17,,1265,,
Albania,ALB,2021-01-24,,1303,,
Albania,ALB,2021-01-31,,1358,,
Albania,ALB,2021-02-07,,1433,,
Albania,ALB,2021-02-14,,1531,,
Albania,ALB,2021-02-21,,1636,,
Albania,ALB,2021-02-28,,1756,,
Albania,ALB,2021-03-07,,1897,,
Albania,ALB,2021-03-14,,2018,,
Albania,ALB,2021-03-21,,2122,,
Albania,ALB,2021-03-28,,2192,,
Albania,ALB,2021-04-04,,2247,,
Albania,ALB,2021-04-11,,2304,,
Albania,ALB,2021-04-18,,2337,,
Albania,ALB,2021-04-25,,2367,,
Albania,ALB,2021-05-02,,2394,,
Albania,ALB,2021-05-09,,2408,,
Albania,ALB,2021-05-16,,2427,,
Albania,ALB,2021-05-23,,2441,,
Albania,ALB,2021-05-30,,2448,,
Albania,ALB,2021-06-06,,2451,,
Albania,ALB,2021-06-13,,2453,,
Albania,ALB,2021-06-20,,2454,,
Albania,ALB,2021-06-27,,2455,,
Albania,ALB,2021-07-04,,2456,,
Albania,ALB,2021-07-11,,2456,,
Albania,ALB,2021-07-18,,2456,,
Albania,ALB,2021-07-25,,2456,,
Albania,ALB,2021-08-01,,2457,,
Albania,ALB,2021-08-08,,2458,,
Albania,ALB,2021-08-15,,2461,,
Albania,ALB,2021-08-22,,2475,,
Albania,ALB,2021-08-29,,2487,,
Albania,ALB,2021-09-05,,2508,,
Albania,ALB,2021-09-12,,2535,,
Albania,ALB,2021-09-19,,2569,,
Albania,ALB,2021-09-26,,2619,,
Albania,ALB,2021-10-03,,2705,,
Albania,ALB,2021-10-10,,2753,,
Albania,ALB,2021-10-17,,2807,,
Albania,ALB,2021-10-24,,2863,,
Albania,ALB,2021-10-31,,2909,,
Albania,ALB,2021-11-07,,2948,,
Albania,ALB,2021-11-14,,2983,,
Albania,ALB,2021-11-21,,3029,,
Albania,ALB,2021-11-28,,3077,,
Albania,ALB,2021-12-05,,3108,,
Albania,ALB,2021-12-12,,3130,,
Albania,ALB,2021-12-19,,3158,,
Albania,ALB,2021-12-26,,3187,,
Albania,ALB,2022-01-02,,3217,,
Albania,ALB,2022-01-09,,3233,,
Albania,ALB,2022-01-16,,3262,,
Albania,ALB,2022-01-23,,3292,,
Albania,ALB,2022-01-30,,3334,,
Albania,ALB,2022-02-06,,3371,,
Albania,ALB,2022-02-13,,3407,,
Albania,ALB,2022-02-20,,3433,,
Albania,ALB,2022-02-27,,3460,,
Albania,ALB,2022-03-06,,3478,,
Albania,ALB,2022-03-13,,3485,,
Albania,ALB,2022-03-20,,3487,,
Albania,ALB,2022-03-27,,3490,,
Albania,ALB,2022-04-03,,3492,,
Albania,ALB,2022-04-10,,3492,,
Albania,ALB,2022-04-17,,3495,,
Albania,ALB,2022-04-24,,3496,,
Albania,ALB,2022-05-01,,3496,,
Albania,ALB,2022-05-08,,3496,,
Albania,ALB,2022-05-15,,3497,,
Albania,ALB,2022-05-22,,3497,,
Albania,ALB,2022-05-29,,3497,,
Albania,ALB,2022-06-05,,3497,,
Albania,ALB,2022-06-12,,3497,,
Albania,ALB,2022-06-19,,3497,,
Albania,ALB,2022-06-26,,3497,,
Albania,ALB,2022-07-03,,3500,,
Albania,ALB,2022-07-10,,3510,,
Albania,ALB,2022-07-17,,3517,,
Albania,ALB,2022-07-24,,3521,,
Albania,ALB,2022-07-31,,3538,,
Albania,ALB,2022-08-07,,3554,,
Albania,ALB,2022-08-14,,3568,,
Albania,ALB,2022-08-21,,3574,,
Albania,ALB,2022-08-28,,3580,,
Albania,ALB,2022-09-04,,3583,,
Albania,ALB,2022-09-11,,3584,,
Albania,ALB,2022-09-18,,3586,,
Albania,ALB,2022-09-25,,3589,,
Albania,ALB,2022-10-02,,3589,,
Albania,ALB,2022-10-09,,3589,,
Albania,ALB,2022-10-16,,3591,,
Albania,ALB,2022-10-23,,3592,,
Albania,ALB,2022-10-30,,3593,,
Albania,ALB,2022-11-06,,3593,,
Albania,ALB,2022-11-13,,3594,,
Albania,ALB,2022-11-20,,3594,,
Albania,ALB,2022-11-27,,3594,,
Albania,ALB,2022-12-04,,3594,,
Albania,ALB,2022-12-11,,3594,,
Albania,ALB,2022-12-18,,3594,,
Albania,ALB,2022-12-25,,3596,,
Albania,ALB,2023-01-01,,3596,,
Albania,ALB,2023-01-08,,3596,,
Albania,ALB,2023-01-15,,3596,,
Albania,ALB,2023-01-22,,3596,,
Albania,ALB,2023-01-29,,3596,,
Albania,ALB,2023-02-05,,3596,,
Albania,ALB,2023-02-12,,3596,,
Albania,ALB,2023-02-19,,3597,,
Albania,ALB,2023-02-26,,3598,,
Albania,ALB,2023-03-05,,3599,,
Albania,ALB,2023-03-12,,3600,,
Albania,ALB,2023-03-19,,3601,,
Albania,ALB,2023-03-26,,3601,,
Albania,ALB,2023-04-02,,3603,,
Albania,ALB,2023-04-09,,3604,,
Albania,ALB,2023-04-16,,3604,,
Albania,ALB,2023-04-23,,3604,,
Albania,ALB,2023-04-30,,3604,,
Albania,ALB,2023-05-07,,3604,,
Albania,ALB,2023-05-14,,3604,,
Albania,ALB,2023-05-21,,3604,,
Albania,ALB,2023-05-28,,3604,,
Albania,ALB,2023-06-04,,3604,,
Albania,ALB,2023-06-11,,3604,,
Albania,ALB,2023-06-18,,3604,,
Albania,ALB,2023-06-25,,3604,,
Albania,ALB,2023-07-02,,3604,,
Albania,ALB,2023-07-09,,3604,,
Albania,ALB,2023-07-16,,3604,,
Albania,ALB,2023-07-23,,3604,,
Albania,ALB,2023-07-30,,3604,,
Albania,ALB,2023-08-06,,3604,,
Albania,ALB,2023-08-13,,3604,,
Albania,ALB,2023-08-20,,3604,,
Albania,ALB,2023-08-27,,3604,,
Albania,ALB,2023-09-03,,3604,,
Albania,ALB,2023-09-10,,3604,,
Albania,ALB,2023-09-17,,3604,,
Albania,ALB,2023-09-24,,3604,,
Albania,ALB,2023-10-01,,3604,,
Albania,ALB,2023-10-08,,3604,,
Albania,ALB,2023-10-15,,3604,,
Albania,ALB,2023-10-22,,3604,,
Albania,ALB,2023-10-29,,3604,,
Albania,ALB,2023-11-05,,3604,,
Albania,ALB,2023-11-12,,3604,,
Albania,ALB,2023-11-19,,3604,,
Albania,ALB,2023-11-26,,3604,,
Albania,ALB,2023-12-03,,3604,,
Albania,ALB,2023-12-10,,3604,,
Albania,ALB,2023-12-17,,3604,,
Albania,ALB,2023-12-24,,3604,,
Albania,ALB,2023-12-31,,3604,,
Algeria,DZA,2020-01-01,0,,0,0
Algeria,DZA,2020-01-06,0,,0,0
Algeria,DZA,2020-01-13,0,,0,0
Algeria,DZA,2020-01-20,0,,0,0
Algeria,DZA,2020-01-27,-39.301777,,-39.301777,-39.301777
Algeria,DZA,2020-02-03,-110.966156,,-110.966156,-110.966156
Algeria,DZA,2020-02-10,-182.63054,,-182.63054,-182.63054
Algeria,DZA,2020-02-17,-254.29492,,-254.29492,-254.29492
Algeria,DZA,2020-02-24,-325.95932,,-325.95932,-325.95932
Algeria,DZA,2020-03-02,-275.091,,-275.091,-275.091
Algeria,DZA,2020-03-09,-224.2227,,-224.2227,-224.2227
Algeria,DZA,2020-03-16,-173.3544,,-173.3544,-173.3544
Algeria,DZA,2020-03-23,-122.48609,,-122.48609,-122.48609
Algeria,DZA,2020-03-30,-71.61778,,-71.61778,-71.61778
Algeria,DZA,2020-04-06,9.705411,,9.705411,9.705411
Algeria,DZA,2020-04-13,91.02861,,91.02861,91.02861
Algeria,DZA,2020-04-20,172.3518,,172.3518,172.3518
Algeria,DZA,2020-04-27,253.675,,253.675,253.675
Algeria,DZA,2020-05-04,290.0917,,290.0917,290.0917
Algeria,DZA,2020-05-11,326.5084,,326.5084,326.5084
Algeria,DZA,2020-05-18,362.92508,,362.92508,362.92508
Algeria,DZA,2020-05-25,399.34177,,399.34177,399.34177
Algeria,DZA,2020-06-01,1286.6566,,1286.6566,1286.6566
Algeria,DZA,2020-06-08,2173.9714,,2173.9714,2173.9714
Algeria,DZA,2020-06-15,3061.2864,,3061.2864,3061.2864
Algeria,DZA,2020-06-22,3948.6013,,3948.6013,3948.6013
Algeria,DZA,2020-06-29,4835.916,,4835.916,4835.916
Algeria,DZA,2020-07-06,8692.978,,8692.978,8692.978
Algeria,DZA,2020-07-13,12550.04,,12550.04,12550.04
Algeria,DZA,2020-07-20,16407.102,,16407.102,16407.102
Algeria,DZA,2020-07-27,20264.164,,20264.164,20264.164
Algeria,DZA,2020-08-03,22145.057,,22145.057,22145.057
Algeria,DZA,2020-08-10,24025.951,,24025.951,24025.951
Algeria,DZA,2020-08-17,25906.846,,25906.846,25906.846
Algeria,DZA,2020-08-24,27787.74,,27787.74,27787.74
Algeria,DZA,2020-08-31,29668.635,,29668.635,29668.635
Algeria,DZA,2020-09-07,30352.027,,30352.027,30352.027
Algeria,DZA,2020-09-14,31035.42,,31035.42,31035.42
Algeria,DZA,2020-09-21,31718.814,,31718.814,31718.814
Algeria,DZA,2020-09-28,32402.207,,32402.207,32402.207
Algeria,DZA,2020-10-05,33203.1,,33203.1,33203.1
Algeria,DZA,2020-10-12,34004,,34004,34004
Algeria,DZA,2020-10-19,34804.895,,34804.895,34804.895
Algeria,DZA,2020-10-26,35605.79,,35605.79,35605.79
Algeria,DZA,2020-11-02,38120.254,,38120.254,38120.254
Algeria,DZA,2020-11-09,40634.72,,40634.72,40634.72
Algeria,DZA,2020-11-16,43149.184,,43149.184,43149.184
Algeria,DZA,2020-11-23,45663.65,,45663.65,45663.65
Algeria,DZA,2020-11-30,48178.113,,48178.113,48178.113
Algeria,DZA,2020-12-07,49317.992,,49317.992,49317.992
Algeria,DZA,2020-12-14,50457.867,,50457.867,50457.867
Algeria,DZA,2020-12-21,51597.742,,51597.742,51597.742
Algeria,DZA,2020-12-28,52737.62,,52737.62,52737.62
Algeria,DZA,2021-01-04,53606.742,,54030.516,52839.24
Algeria,DZA,2021-01-11,54403.207,,55468.08,52853.004
Algeria,DZA,2021-01-18,55201.473,,56836.42,52956.96
Algeria,DZA,2021-01-25,56326.297,,58200.77,53108.47
Algeria,DZA,2021-02-01,57373.43,,59578.277,53216.652
